tier,layer,component,perturbation,mean_delta,std_delta
tier_2,20,attn_out,standard_translation,-0.00015000000000000001,0.000775
tier_2,20,attn_out,transliteration,0.00445,0.0033
tier_2,20,mlp_out,code_switching,0.000775,0.003175
tier_2,20,mlp_out,standard_translation,-0.000525,0.0026
tier_2,20,mlp_out,transliteration,0.010425,0.00895
tier_2,20,residual,code_switching,-0.01035,0.013925
tier_2,20,residual,standard_translation,0.0088,0.009325
tier_2,20,residual,transliteration,0.03435,0.019174999999999998
tier_2,21,attn_out,code_switching,4.9999999999999996e-05,0.00095
tier_2,21,attn_out,standard_translation,-0.0007250000000000001,0.00125
tier_2,21,attn_out,transliteration,-0.000325,0.0019500000000000001
tier_2,21,mlp_out,code_switching,-0.0006,0.0017
tier_2,21,mlp_out,standard_translation,-0.0017749999999999999,0.001625
tier_2,21,mlp_out,transliteration,0.0104,0.006675
tier_2,21,residual,code_switching,-0.00955,0.01345
tier_2,21,residual,standard_translation,0.005275,0.010825
tier_2,21,residual,transliteration,0.03275,0.019575000000000002
tier_2,22,attn_out,code_switching,2.500000000000001e-05,0.0007
tier_2,22,attn_out,standard_translation,-0.00027499999999999996,0.000875
tier_2,22,attn_out,transliteration,-0.0010249999999999999,0.0016749999999999998
tier_2,22,mlp_out,code_switching,0.001025,0.001725
tier_2,22,mlp_out,standard_translation,0.001,0.003325
tier_2,22,mlp_out,transliteration,0.007899999999999999,0.004675
tier_2,22,residual,code_switching,-0.0095,0.012975
tier_2,22,residual,standard_translation,0.005575,0.011625
tier_2,22,residual,transliteration,0.033125,0.017725
tier_2,23,attn_out,code_switching,-4.999999999999998e-05,0.00055
tier_2,23,attn_out,standard_translation,0.000525,0.000675
tier_2,23,attn_out,transliteration,0.00020000000000000004,0.00095
tier_2,23,mlp_out,code_switching,-0.00125,0.0018499999999999999
tier_2,23,mlp_out,standard_translation,0.002675,0.0022
tier_2,23,mlp_out,transliteration,0.0034,0.0045
tier_2,23,residual,code_switching,-0.009,0.012025000000000001
tier_2,23,residual,standard_translation,0.0046,0.013975
tier_2,23,residual,transliteration,0.0315,0.016774999999999998
tier_2,24,attn_out,code_switching,0.00020000000000000004,0.00065
tier_2,24,attn_out,standard_translation,-0.00025,0.000725
tier_2,24,attn_out,transliteration,0.0027,0.003675
tier_2,24,mlp_out,code_switching,0.0010999999999999998,0.002375
tier_2,24,mlp_out,standard_translation,0.0012000000000000001,0.001725
tier_2,24,mlp_out,transliteration,0.008525,0.003525
tier_2,24,residual,code_switching,-0.00615,0.009875
tier_2,24,residual,standard_translation,0.0085,0.0085
tier_2,24,residual,transliteration,0.028525,0.014975
tier_2,25,attn_out,code_switching,2.4999999999999984e-05,0.00065
tier_2,25,attn_out,standard_translation,0.000525,0.000475
tier_2,25,attn_out,transliteration,0.00415,0.0025250000000000003
tier_2,25,mlp_out,code_switching,5.000000000000002e-05,0.0020499999999999997
tier_2,25,mlp_out,standard_translation,-0.0015500000000000002,0.002425
tier_2,25,mlp_out,transliteration,0.000975,0.00515
tier_2,25,residual,code_switching,-0.0046,0.0088
tier_2,25,residual,standard_translation,0.007975,0.00825
tier_2,25,residual,transliteration,0.028825000000000003,0.013975
tier_2,26,attn_out,code_switching,0.000925,0.00075
tier_2,26,attn_out,standard_translation,0.0006999999999999999,0.00105
tier_2,26,attn_out,transliteration,0.0046,0.00305
tier_2,26,mlp_out,code_switching,0.000675,0.0020499999999999997
tier_2,26,mlp_out,standard_translation,0.00195,0.0028250000000000003
tier_2,26,mlp_out,transliteration,0.0009249999999999998,0.005525
tier_2,26,residual,code_switching,-0.0048000000000000004,0.006125
tier_2,26,residual,standard_translation,0.0036499999999999996,0.007325
tier_2,26,residual,transliteration,0.027875,0.012575000000000001
tier_2,27,attn_out,code_switching,-7.5e-05,0.00047499999999999994
tier_2,27,attn_out,standard_translation,-4.999999999999998e-05,0.0008500000000000001
tier_2,27,attn_out,transliteration,0.0026750000000000003,0.0023499999999999997
tier_2,27,mlp_out,code_switching,0.0007,0.001775
tier_2,27,mlp_out,standard_translation,-0.0007,0.00245
tier_2,27,mlp_out,transliteration,0.0091,0.003825
tier_2,27,residual,code_switching,-0.00185,0.0051
tier_2,27,residual,standard_translation,0.005275,0.006699999999999999
tier_2,27,residual,transliteration,0.023225,0.011825
tier_2,28,attn_out,code_switching,-7.5e-05,0.00055
tier_2,28,attn_out,standard_translation,-0.00055,0.000575
tier_2,28,attn_out,transliteration,0.002075,0.002275
tier_2,28,mlp_out,code_switching,9.999999999999999e-05,0.00215
tier_2,28,mlp_out,standard_translation,0.00045,0.0025
tier_2,28,mlp_out,transliteration,0.011075,0.005475
tier_2,28,residual,code_switching,-0.0025,0.0048000000000000004
tier_2,28,residual,standard_translation,0.005425,0.003175
tier_2,28,residual,transliteration,0.021925,0.010225
tier_2,29,attn_out,code_switching,0.000125,0.0007250000000000001
tier_2,29,attn_out,standard_translation,-9.999999999999996e-05,0.000775
tier_2,29,attn_out,transliteration,4.9999999999999914e-05,0.003825
tier_2,29,mlp_out,code_switching,0.0012749999999999999,0.0027749999999999997
tier_2,29,mlp_out,standard_translation,-0.0007,0.001625
tier_2,29,mlp_out,transliteration,0.004025,0.0053
tier_2,29,residual,code_switching,-0.003175,0.0034000000000000002
tier_2,29,residual,standard_translation,0.0033,0.0028
tier_2,29,residual,transliteration,0.01295,0.008225
tier_2,30,attn_out,code_switching,0.000225,0.000275
tier_2,30,attn_out,standard_translation,-2.499999999999999e-05,0.000225
tier_2,30,attn_out,transliteration,0.003725,0.001825
tier_2,30,mlp_out,code_switching,-0.00027499999999999996,0.000675
tier_2,30,mlp_out,standard_translation,-0.0013,0.0007999999999999999
tier_2,30,mlp_out,transliteration,7.500000000000001e-05,0.0019749999999999998
tier_2,30,residual,code_switching,0.00027499999999999996,0.00155
tier_2,30,residual,standard_translation,0.000625,0.0013
tier_2,30,residual,transliteration,0.0051,0.00255
tier_2,31,attn_out,code_switching,0.0,0.0
tier_2,31,attn_out,standard_translation,0.0,0.0
tier_2,31,attn_out,transliteration,0.0,0.0
tier_2,31,mlp_out,code_switching,0.0,0.0
tier_2,31,mlp_out,standard_translation,0.0,0.0
tier_2,31,mlp_out,transliteration,0.0,0.0
tier_2,31,residual,code_switching,0.0,0.0
tier_2,31,residual,standard_translation,0.0,0.0
tier_2,31,residual,transliteration,0.0,0.0
tier_3,0,attn_out,code_switching,0.010125,0.0443
tier_3,0,attn_out,standard_translation,0.019200000000000002,0.0509
tier_3,0,attn_out,transliteration,0.026125,0.01725
tier_3,0,mlp_out,code_switching,0.0462,0.0576
tier_3,0,mlp_out,standard_translation,0.0336,0.059875
tier_3,0,mlp_out,transliteration,0.060524999999999995,0.05335
tier_3,0,residual,code_switching,0.060075,0.056100000000000004
tier_3,0,residual,standard_translation,0.0604,0.086925
tier_3,0,residual,transliteration,0.14085,0.08455
tier_3,1,attn_out,code_switching,0.018949999999999998,0.028450000000000003
tier_3,1,attn_out,standard_translation,0.010325,0.041249999999999995
tier_3,1,attn_out,transliteration,-0.0008999999999999995,0.0299
tier_3,1,mlp_out,code_switching,0.017025,0.04095
tier_3,1,mlp_out,standard_translation,-0.012924999999999999,0.050925
tier_3,1,mlp_out,transliteration,0.040225000000000004,0.054224999999999995
tier_3,1,residual,code_switching,0.072725,0.0702
tier_3,1,residual,standard_translation,0.054825,0.077275
tier_3,1,residual,transliteration,0.116975,0.072525
tier_3,2,attn_out,code_switching,0.009775,0.016274999999999998
tier_3,2,attn_out,standard_translation,-0.0018249999999999998,0.033375
tier_3,2,attn_out,transliteration,-0.00065,0.01465
tier_3,2,mlp_out,code_switching,0.04665,0.051100000000000007
tier_3,2,mlp_out,standard_translation,-0.005575,0.038974999999999996
tier_3,2,mlp_out,transliteration,0.044325,0.0492
tier_3,2,residual,code_switching,0.073575,0.074625
tier_3,2,residual,standard_translation,0.050475,0.077275
tier_3,2,residual,transliteration,0.11775,0.07189999999999999
tier_3,3,attn_out,code_switching,0.007449999999999999,0.0224
tier_3,3,attn_out,standard_translation,0.01795,0.056425
tier_3,3,attn_out,transliteration,0.020800000000000003,0.06407500000000001
tier_3,3,mlp_out,code_switching,0.019350000000000003,0.037575000000000004
tier_3,3,mlp_out,standard_translation,-0.02155,0.061625
tier_3,3,mlp_out,transliteration,0.039474999999999996,0.039475
tier_3,3,residual,code_switching,0.072775,0.08745
tier_3,3,residual,standard_translation,0.033875,0.09765
tier_3,3,residual,transliteration,0.09475,0.068875
tier_3,4,attn_out,code_switching,0.01175,0.019775
tier_3,4,attn_out,standard_translation,-0.0021249999999999993,0.0465
tier_3,4,attn_out,transliteration,0.013675,0.017475
tier_3,4,mlp_out,code_switching,0.0064,0.048275
tier_3,4,mlp_out,standard_translation,-0.020575,0.055175
tier_3,4,mlp_out,transliteration,0.031925,0.02845
tier_3,4,residual,code_switching,0.05685,0.08785
tier_3,4,residual,standard_translation,0.046924999999999994,0.1026
tier_3,4,residual,transliteration,0.0825,0.058325
tier_3,5,attn_out,code_switching,0.005200000000000001,0.02
tier_3,5,attn_out,standard_translation,-0.004000000000000001,0.0353
tier_3,5,attn_out,transliteration,0.00415,0.01795
tier_3,5,mlp_out,code_switching,0.022775,0.04405
tier_3,5,mlp_out,standard_translation,-0.024050000000000002,0.04505
tier_3,5,mlp_out,transliteration,0.034375,0.028825
tier_3,5,residual,code_switching,0.049275,0.086175
tier_3,5,residual,standard_translation,0.041575,0.09469999999999999
tier_3,5,residual,transliteration,0.0784,0.055850000000000004
tier_3,6,attn_out,code_switching,-0.0005,0.016274999999999998
tier_3,6,attn_out,standard_translation,-0.00525,0.037875
tier_3,6,attn_out,transliteration,0.0076,0.019674999999999998
tier_3,6,mlp_out,code_switching,0.014325000000000001,0.024575
tier_3,6,mlp_out,standard_translation,-0.020125,0.064625
tier_3,6,mlp_out,transliteration,0.023125,0.0235
tier_3,6,residual,code_switching,0.019725,0.06997500000000001
tier_3,6,residual,standard_translation,0.029875,0.091575
tier_3,6,residual,transliteration,0.076375,0.053125000000000006
tier_3,7,attn_out,code_switching,-0.002875,0.022125
tier_3,7,attn_out,standard_translation,0.004475,0.027075000000000002
tier_3,7,attn_out,transliteration,0.0026499999999999996,0.01475
tier_3,7,mlp_out,code_switching,0.002275,0.0276
tier_3,7,mlp_out,standard_translation,-0.02875,0.068675
tier_3,7,mlp_out,transliteration,0.012650000000000002,0.0249
tier_3,7,residual,code_switching,-0.0004249999999999994,0.060200000000000004
tier_3,7,residual,standard_translation,0.019350000000000003,0.08330000000000001
tier_3,7,residual,transliteration,0.073375,0.0506
tier_3,8,attn_out,code_switching,-0.0006249999999999999,0.008875
tier_3,8,attn_out,standard_translation,-0.01235,0.022074999999999997
tier_3,8,attn_out,transliteration,0.002125,0.014875000000000001
tier_3,8,mlp_out,code_switching,-0.0022249999999999995,0.016475
tier_3,8,mlp_out,standard_translation,0.0018999999999999998,0.034175000000000004
tier_3,8,mlp_out,transliteration,0.005875,0.014425
tier_3,8,residual,code_switching,-0.028024999999999998,0.05955
tier_3,8,residual,standard_translation,0.020775000000000002,0.071875
tier_3,8,residual,transliteration,0.064725,0.04855
tier_3,9,attn_out,code_switching,-0.004974999999999999,0.00975
tier_3,9,attn_out,standard_translation,-0.0086,0.02135
tier_3,9,attn_out,transliteration,0.0038,0.011550000000000001
tier_3,9,mlp_out,code_switching,0.00405,0.0109
tier_3,9,mlp_out,standard_translation,-0.020975,0.0337
tier_3,9,mlp_out,transliteration,0.00965,0.0175
tier_3,9,residual,code_switching,-0.030324999999999998,0.052525
tier_3,9,residual,standard_translation,0.010525,0.069275
tier_3,9,residual,transliteration,0.0722,0.04315
tier_3,10,attn_out,code_switching,0.0010249999999999999,0.0056749999999999995
tier_3,10,attn_out,standard_translation,-0.0065249999999999996,0.018775
tier_3,10,attn_out,transliteration,0.003275,0.013175
tier_3,10,mlp_out,code_switching,-0.00039999999999999996,0.009899999999999999
tier_3,10,mlp_out,standard_translation,-0.015099999999999999,0.01945
tier_3,10,mlp_out,transliteration,0.007625,0.021675
tier_3,10,residual,code_switching,-0.040425,0.05215
tier_3,10,residual,standard_translation,0.004475,0.057124999999999995
tier_3,10,residual,transliteration,0.07285,0.0436
tier_3,11,attn_out,code_switching,4.9999999999999914e-05,0.007274999999999999
tier_3,11,attn_out,standard_translation,0.011000000000000001,0.0152
tier_3,11,attn_out,transliteration,0.00475,0.0121
tier_3,11,mlp_out,code_switching,-0.006175,0.01545
tier_3,11,mlp_out,standard_translation,0.0013249999999999998,0.019775
tier_3,11,mlp_out,transliteration,0.016725,0.0206
tier_3,11,residual,code_switching,-0.038474999999999995,0.050475
tier_3,11,residual,standard_translation,0.0009999999999999974,0.055625
tier_3,11,residual,transliteration,0.069925,0.046925
tier_3,12,attn_out,code_switching,0.00125,0.007775
tier_3,12,attn_out,standard_translation,0.012025000000000001,0.0111
tier_3,12,attn_out,transliteration,0.005075,0.0114
tier_3,12,mlp_out,code_switching,-0.005050000000000001,0.00915
tier_3,12,mlp_out,standard_translation,0.004775,0.0167
tier_3,12,mlp_out,transliteration,0.0162,0.01755
tier_3,12,residual,code_switching,-0.026299999999999997,0.046525
tier_3,12,residual,standard_translation,0.010849999999999999,0.040075
tier_3,12,residual,transliteration,0.07675,0.038175
tier_3,13,attn_out,code_switching,0.0007250000000000001,0.002225
tier_3,13,attn_out,standard_translation,0.0079,0.0060750000000000005
tier_3,13,attn_out,transliteration,0.0045000000000000005,0.00595
tier_3,13,mlp_out,code_switching,-0.001225,0.0073
tier_3,13,mlp_out,standard_translation,0.004875,0.010575
tier_3,13,mlp_out,transliteration,0.005425,0.011574999999999998
tier_3,13,residual,code_switching,-0.025125,0.0408
tier_3,13,residual,standard_translation,0.016649999999999998,0.03165
tier_3,13,residual,transliteration,0.073175,0.034725
tier_3,14,attn_out,code_switching,-0.001525,0.003175
tier_3,14,attn_out,standard_translation,0.00595,0.005725
tier_3,14,attn_out,transliteration,0.010275,0.004625
tier_3,14,mlp_out,code_switching,-0.0062,0.0094
tier_3,14,mlp_out,standard_translation,0.003525,0.007725
tier_3,14,mlp_out,transliteration,0.007525,0.0126
tier_3,14,residual,code_switching,-0.018799999999999997,0.03665
tier_3,14,residual,standard_translation,0.022574999999999998,0.0283
tier_3,14,residual,transliteration,0.06822500000000001,0.03115
tier_3,15,attn_out,code_switching,-0.0013,0.002375
tier_3,15,attn_out,standard_translation,0.00215,0.00395
tier_3,15,attn_out,transliteration,0.0012749999999999997,0.006350000000000001
tier_3,15,mlp_out,code_switching,-0.004025,0.003925
tier_3,15,mlp_out,standard_translation,-0.00725,0.009425000000000001
tier_3,15,mlp_out,transliteration,-0.00585,0.0121
tier_3,15,residual,code_switching,-0.013075,0.024974999999999997
tier_3,15,residual,standard_translation,0.017275000000000002,0.024225
tier_3,15,residual,transliteration,0.05715,0.0278
tier_3,16,attn_out,code_switching,0.0002500000000000001,0.005925
tier_3,16,attn_out,standard_translation,0.0012000000000000001,0.00365
tier_3,16,attn_out,transliteration,0.010725,0.008025
tier_3,16,mlp_out,code_switching,0.003075,0.007275
tier_3,16,mlp_out,standard_translation,-0.005175,0.00455
tier_3,16,mlp_out,transliteration,0.001075,0.01015
tier_3,16,residual,code_switching,-0.010025000000000001,0.024625
tier_3,16,residual,standard_translation,0.0145,0.02535
tier_3,16,residual,transliteration,0.054650000000000004,0.026775
tier_3,17,attn_out,code_switching,-0.00095,0.002825
tier_3,17,attn_out,standard_translation,-0.00145,0.002875
tier_3,17,attn_out,transliteration,0.0078,0.0056
tier_3,17,mlp_out,code_switching,-0.0028,0.004925
tier_3,17,mlp_out,standard_translation,-0.003175,0.006175
tier_3,17,mlp_out,transliteration,0.005725,0.00765
tier_3,17,residual,code_switching,-0.0092,0.016325
tier_3,17,residual,standard_translation,0.011025,0.021175
tier_3,17,residual,transliteration,0.0453,0.022975
tier_3,18,attn_out,code_switching,-0.000825,0.001
tier_3,18,attn_out,standard_translation,-0.0007,0.0016749999999999998
tier_3,18,attn_out,transliteration,0.000675,0.00295
tier_3,18,mlp_out,code_switching,9.999999999999994e-05,0.004175
tier_3,18,mlp_out,standard_translation,-0.0009999999999999998,0.0037
tier_3,18,mlp_out,transliteration,0.00175,0.0060750000000000005
tier_3,18,residual,code_switching,-0.0088,0.0138
tier_3,18,residual,standard_translation,0.01,0.02015
tier_3,18,residual,transliteration,0.03495,0.020225
tier_3,19,attn_out,code_switching,5.000000000000001e-05,0.0006000000000000001
tier_3,19,attn_out,standard_translation,-0.00025,0.001725
tier_3,19,attn_out,transliteration,0.00195,0.002425
tier_3,19,mlp_out,code_switching,-0.001375,0.00285
tier_3,19,mlp_out,standard_translation,-0.0026,0.004125
tier_3,19,mlp_out,transliteration,-0.0014749999999999997,0.005425
tier_3,19,residual,code_switching,-0.008199999999999999,0.013525
tier_3,19,residual,standard_translation,0.010675,0.019450000000000002
tier_3,19,residual,transliteration,0.033275,0.02055
tier_3,20,attn_out,code_switching,-0.0002,0.001025
tier_3,20,attn_out,standard_translation,0.0007750000000000001,0.003
tier_3,20,attn_out,transliteration,-0.000375,0.002125
tier_3,20,mlp_out,code_switching,1.3552527156068805e-20,0.0027749999999999997
tier_3,20,mlp_out,standard_translation,0.001425,0.003725
tier_3,20,mlp_out,transliteration,0.0109,0.005875
tier_3,20,residual,code_switching,-0.009049999999999999,0.012875000000000001
tier_3,20,residual,standard_translation,0.011175,0.019225
tier_3,20,residual,transliteration,0.03375,0.01925
tier_3,21,attn_out,code_switching,-0.00035000000000000005,0.001375
tier_3,21,attn_out,standard_translation,-0.0013,0.0017499999999999998
tier_3,21,attn_out,transliteration,-0.002225,0.0038
tier_3,21,mlp_out,code_switching,0.000875,0.003025
tier_3,21,mlp_out,standard_translation,-0.001925,0.004875
tier_3,21,mlp_out,transliteration,0.001475,0.003975
tier_3,21,residual,code_switching,-0.00845,0.012750000000000001
tier_3,21,residual,standard_translation,0.010924999999999999,0.018875
tier_3,21,residual,transliteration,0.029775,0.01735
tier_3,22,attn_out,code_switching,-0.0005250000000000001,0.0008750000000000001
tier_3,22,attn_out,standard_translation,2.500000000000001e-05,0.001675
tier_3,22,attn_out,transliteration,-0.00055,0.0014249999999999998
tier_3,22,mlp_out,code_switching,-0.000625,0.00295
tier_3,22,mlp_out,standard_translation,0.002675,0.005
tier_3,22,mlp_out,transliteration,0.003425,0.005075
tier_3,22,residual,code_switching,-0.0076,0.011425000000000001
tier_3,22,residual,standard_translation,0.00955,0.0183
tier_3,22,residual,transliteration,0.031675,0.01805
tier_3,23,attn_out,code_switching,-0.00027499999999999996,0.00075
tier_3,23,attn_out,standard_translation,-0.00017500000000000003,0.00065
tier_3,23,attn_out,transliteration,-0.0007,0.0019249999999999998
tier_3,23,mlp_out,code_switching,-0.001375,0.002175
tier_3,23,mlp_out,standard_translation,0.00075,0.004025
tier_3,23,mlp_out,transliteration,0.004375,0.00435
tier_3,23,residual,code_switching,-0.00755,0.0115
tier_3,23,residual,standard_translation,0.008525,0.01755
tier_3,23,residual,transliteration,0.03065,0.01615
tier_3,24,attn_out,code_switching,4.999999999999997e-05,0.0012
tier_3,24,attn_out,standard_translation,0.0011,0.0014999999999999998
tier_3,24,attn_out,transliteration,0.0049,0.003025
tier_3,24,mlp_out,code_switching,-0.00125,0.001725
tier_3,24,mlp_out,standard_translation,2.500000000000001e-05,0.002975
tier_3,24,mlp_out,transliteration,0.002525,0.0049
tier_3,24,residual,code_switching,-0.005025,0.0068000000000000005
tier_3,24,residual,standard_translation,0.0133,0.012525
tier_3,24,residual,transliteration,0.0264,0.013625
tier_3,25,attn_out,code_switching,-0.0004,0.000525
tier_3,25,attn_out,standard_translation,0.0006249999999999999,0.0009
tier_3,25,attn_out,transliteration,0.00055,0.00245
tier_3,25,mlp_out,code_switching,0.00025,0.001575
tier_3,25,mlp_out,standard_translation,-0.000725,0.0026
tier_3,25,mlp_out,transliteration,-0.0007749999999999999,0.003325
tier_3,25,residual,code_switching,-0.004325,0.0068000000000000005
tier_3,25,residual,standard_translation,0.013975,0.011375
tier_3,25,residual,transliteration,0.025675,0.012775
tier_3,26,attn_out,code_switching,-0.00055,0.000875
tier_3,26,attn_out,standard_translation,-0.0014500000000000001,0.001575
tier_3,26,attn_out,transliteration,0.00595,0.004
tier_3,26,mlp_out,code_switching,-0.00039999999999999996,0.0023
tier_3,26,mlp_out,standard_translation,-0.0005749999999999999,0.003075
tier_3,26,mlp_out,transliteration,0.0037,0.004425
tier_3,26,residual,code_switching,-0.005325,0.006625
tier_3,26,residual,standard_translation,0.012125,0.010525
tier_3,26,residual,transliteration,0.01835,0.01065
tier_3,27,attn_out,code_switching,-4.999999999999998e-05,0.00045
tier_3,27,attn_out,standard_translation,0.00085,0.0007250000000000001
tier_3,27,attn_out,transliteration,0.003325,0.00255
tier_3,27,mlp_out,code_switching,-0.0001249999999999999,0.001925
tier_3,27,mlp_out,standard_translation,-0.004575,0.0035
tier_3,27,mlp_out,transliteration,0.006225,0.004625
tier_3,27,residual,code_switching,-0.0030499999999999998,0.005975
tier_3,27,residual,standard_translation,0.014775,0.0113
tier_3,27,residual,transliteration,0.016225,0.010475
tier_3,28,attn_out,code_switching,-7.500000000000001e-05,0.00055
tier_3,28,attn_out,standard_translation,-0.00055,0.000575
tier_3,28,attn_out,transliteration,0.0016749999999999998,0.00225
tier_3,28,mlp_out,code_switching,-0.000925,0.001725
tier_3,28,mlp_out,standard_translation,2.4999999999999876e-05,0.0028
tier_3,28,mlp_out,transliteration,-0.0007250000000000001,0.0055
tier_3,28,residual,code_switching,-0.002675,0.0062
tier_3,28,residual,standard_translation,0.012674999999999999,0.010125
tier_3,28,residual,transliteration,0.01095,0.0079
tier_3,29,attn_out,code_switching,-0.000625,0.000675
tier_3,29,attn_out,standard_translation,-0.0004,0.0015500000000000002
tier_3,29,attn_out,transliteration,-0.0005499999999999999,0.001775
tier_3,29,mlp_out,code_switching,0.00135,0.002625
tier_3,29,mlp_out,standard_translation,-0.0017499999999999998,0.003725
tier_3,29,mlp_out,transliteration,0.01335,0.00475
tier_3,29,residual,code_switching,-0.00275,0.0044
tier_3,29,residual,standard_translation,0.010875000000000001,0.0089
tier_3,29,residual,transliteration,0.00955,0.00635
tier_3,30,attn_out,code_switching,0.00012499999999999995,0.00037499999999999995
tier_3,30,attn_out,standard_translation,9.999999999999999e-05,0.000775
tier_3,30,attn_out,transliteration,0.002725,0.000925
tier_3,30,mlp_out,code_switching,-0.00039999999999999996,0.0006
tier_3,30,mlp_out,standard_translation,-0.00165,0.001225
tier_3,30,mlp_out,transliteration,-0.000425,0.002725
tier_3,30,residual,code_switching,0.000425,0.001325
tier_3,30,residual,standard_translation,0.0033,0.0028
tier_3,30,residual,transliteration,0.0028,0.00175
tier_3,31,attn_out,code_switching,0.0,0.0
tier_3,31,attn_out,standard_translation,0.0,0.0
tier_3,31,attn_out,transliteration,0.0,0.0
tier_3,31,mlp_out,code_switching,0.0,0.0
tier_3,31,mlp_out,standard_translation,0.0,0.0
tier_3,31,mlp_out,transliteration,0.0,0.0
tier_3,31,residual,code_switching,0.0,0.0
tier_3,31,residual,standard_translation,0.0,0.0
tier_3,31,residual,transliteration,0.0,0.0
tier_4,0,attn_out,code_switching,0.0037999999999999996,0.052324999999999997
tier_4,0,attn_out,standard_translation,0.01615,0.041925000000000004
tier_4,0,attn_out,transliteration,0.00605,0.0242
tier_4,0,mlp_out,code_switching,0.013875,0.0588
tier_4,0,mlp_out,standard_translation,0.03175,0.06332499999999999
tier_4,0,mlp_out,transliteration,0.0085,0.021725
tier_4,0,residual,code_switching,0.0176,0.084325
tier_4,0,residual,standard_translation,0.057325,0.079175
tier_4,0,residual,transliteration,0.005849999999999999,0.028325
tier_4,1,attn_out,code_switching,0.014125,0.038575
tier_4,1,attn_out,standard_translation,0.014025,0.030600000000000002
tier_4,1,attn_out,transliteration,0.0016750000000000005,0.015099999999999999
tier_4,1,mlp_out,code_switching,0.012875,0.045450000000000004
tier_4,1,mlp_out,standard_translation,0.0182,0.038275
tier_4,1,mlp_out,transliteration,0.007675,0.0172
tier_4,1,residual,code_switching,0.025425,0.09915
tier_4,1,residual,standard_translation,0.051775,0.061975
tier_4,1,residual,transliteration,0.008025000000000001,0.020575000000000003
tier_4,2,attn_out,code_switching,0.0012749999999999997,0.035949999999999996
tier_4,2,attn_out,standard_translation,0.0049499999999999995,0.020075
tier_4,2,attn_out,transliteration,-0.00095,0.00465
tier_4,2,mlp_out,code_switching,0.003349999999999999,0.0554
tier_4,2,mlp_out,standard_translation,0.030575,0.045925
tier_4,2,mlp_out,transliteration,0.0009000000000000003,0.017925
tier_4,2,residual,code_switching,0.02185,0.090375
tier_4,2,residual,standard_translation,0.043925000000000006,0.060425000000000006
tier_4,2,residual,transliteration,0.008725,0.020025
tier_4,3,attn_out,code_switching,0.01445,0.038849999999999996
tier_4,3,attn_out,standard_translation,0.013075,0.03275
tier_4,3,attn_out,transliteration,-0.008375,0.0217
tier_4,3,mlp_out,code_switching,0.0091,0.038349999999999995
tier_4,3,mlp_out,standard_translation,0.0316,0.045425
tier_4,3,mlp_out,transliteration,-0.0059,0.017099999999999997
tier_4,3,residual,code_switching,0.04355,0.11215
tier_4,3,residual,standard_translation,0.03785,0.0816
tier_4,3,residual,transliteration,0.008400000000000001,0.019875
tier_4,4,attn_out,code_switching,0.00605,0.028300000000000002
tier_4,4,attn_out,standard_translation,0.0045000000000000005,0.020525
tier_4,4,attn_out,transliteration,0.00215,0.0049499999999999995
tier_4,4,mlp_out,code_switching,-0.004499999999999999,0.04655
tier_4,4,mlp_out,standard_translation,0.022925,0.04055
tier_4,4,mlp_out,transliteration,0.0008749999999999997,0.015125
tier_4,4,residual,code_switching,0.03745,0.1142
tier_4,4,residual,standard_translation,0.029324999999999997,0.078
tier_4,4,residual,transliteration,0.017675,0.024525
tier_4,5,attn_out,code_switching,0.004725,0.018275
tier_4,5,attn_out,standard_translation,0.007625,0.010675
tier_4,5,attn_out,transliteration,0.0013750000000000001,0.006825
tier_4,5,mlp_out,code_switching,-0.001599999999999999,0.045024999999999996
tier_4,5,mlp_out,standard_translation,0.0176,0.030275
tier_4,5,mlp_out,transliteration,0.005999999999999999,0.013625
tier_4,5,residual,code_switching,0.04665,0.1206
tier_4,5,residual,standard_translation,0.0303,0.07875
tier_4,5,residual,transliteration,0.020575000000000003,0.026375
tier_4,6,attn_out,code_switching,0.00014999999999999996,0.01795
tier_4,6,attn_out,standard_translation,0.0018500000000000003,0.01525
tier_4,6,attn_out,transliteration,-0.002775,0.005725
tier_4,6,mlp_out,code_switching,0.024974999999999997,0.02665
tier_4,6,mlp_out,standard_translation,0.00995,0.0207
tier_4,6,mlp_out,transliteration,-0.006324999999999999,0.015349999999999999
tier_4,6,residual,code_switching,0.013775000000000003,0.105475
tier_4,6,residual,standard_translation,0.009874999999999998,0.085325
tier_4,6,residual,transliteration,0.021775000000000003,0.02795
tier_4,7,attn_out,code_switching,0.0011750000000000003,0.021825
tier_4,7,attn_out,standard_translation,0.0003749999999999999,0.009000000000000001
tier_4,7,attn_out,transliteration,-0.0020250000000000003,0.0075250000000000004
tier_4,7,mlp_out,code_switching,-0.010099999999999998,0.033049999999999996
tier_4,7,mlp_out,standard_translation,0.0022749999999999997,0.01865
tier_4,7,mlp_out,transliteration,0.0045249999999999995,0.0097
tier_4,7,residual,code_switching,0.0138,0.1124
tier_4,7,residual,standard_translation,0.0029250000000000005,0.0833
tier_4,7,residual,transliteration,0.028175,0.0228
tier_4,8,attn_out,code_switching,0.0062,0.013225
tier_4,8,attn_out,standard_translation,0.004025,0.00785
tier_4,8,attn_out,transliteration,0.004475,0.007175
tier_4,8,mlp_out,code_switching,0.0049,0.017
