layer,component,language,tier,perturbation,mean_delta,std_delta,n_pairs_used,n_pairs_skipped
14,residual,zu,tier_4,standard_translation,-0.1771,0.22,20,0
14,attn_out,zu,tier_4,standard_translation,0.0333,0.0283,20,0
14,mlp_out,zu,tier_4,standard_translation,0.055,0.0809,20,0
15,residual,zu,tier_4,standard_translation,-0.2379,0.1696,20,0
15,attn_out,zu,tier_4,standard_translation,-0.0181,0.0281,20,0
15,mlp_out,zu,tier_4,standard_translation,-0.002,0.0343,20,0
16,residual,zu,tier_4,standard_translation,-0.1745,0.16,20,0
16,attn_out,zu,tier_4,standard_translation,-0.0056,0.0146,20,0
16,mlp_out,zu,tier_4,standard_translation,-0.0035,0.0193,20,0
17,residual,zu,tier_4,standard_translation,0.2419,0.2061,20,0
17,attn_out,zu,tier_4,standard_translation,-0.0161,0.0086,20,0
17,mlp_out,zu,tier_4,standard_translation,0.0648,0.0226,20,0
18,residual,zu,tier_4,standard_translation,0.1057,0.142,20,0
18,attn_out,zu,tier_4,standard_translation,0.017,0.0138,20,0
18,mlp_out,zu,tier_4,standard_translation,0.0019,0.024,20,0
19,residual,zu,tier_4,standard_translation,-0.0556,0.1847,20,0
19,attn_out,zu,tier_4,standard_translation,0.014,0.0131,20,0
19,mlp_out,zu,tier_4,standard_translation,-0.0263,0.0232,20,0
20,residual,zu,tier_4,standard_translation,-0.0049,0.1292,20,0
20,attn_out,zu,tier_4,standard_translation,0.0041,0.0069,20,0
20,mlp_out,zu,tier_4,standard_translation,0.025,0.0384,20,0
21,residual,zu,tier_4,standard_translation,0.0087,0.1435,20,0
21,attn_out,zu,tier_4,standard_translation,0.0014,0.0035,20,0
21,mlp_out,zu,tier_4,standard_translation,0.0381,0.0174,20,0
22,residual,zu,tier_4,standard_translation,-0.0346,0.1362,20,0
22,attn_out,zu,tier_4,standard_translation,0.0002,0.013,20,0
22,mlp_out,zu,tier_4,standard_translation,0.017,0.0115,20,0
23,residual,zu,tier_4,standard_translation,-0.0214,0.0795,20,0
23,attn_out,zu,tier_4,standard_translation,-0.0044,0.0079,20,0
23,mlp_out,zu,tier_4,standard_translation,0.0699,0.0401,20,0
24,residual,zu,tier_4,standard_translation,-0.0589,0.1091,20,0
24,attn_out,zu,tier_4,standard_translation,-0.005,0.0118,20,0
24,mlp_out,zu,tier_4,standard_translation,-0.0186,0.0171,20,0
25,residual,zu,tier_4,standard_translation,-0.0433,0.0995,20,0
25,attn_out,zu,tier_4,standard_translation,-0.0046,0.0055,20,0
25,mlp_out,zu,tier_4,standard_translation,0.0007,0.011,20,0
26,residual,zu,tier_4,standard_translation,-0.0417,0.0644,20,0
26,attn_out,zu,tier_4,standard_translation,-0.0019,0.0028,20,0
26,mlp_out,zu,tier_4,standard_translation,-0.0169,0.0129,20,0
27,residual,zu,tier_4,standard_translation,-0.031,0.0465,20,0
27,attn_out,zu,tier_4,standard_translation,0.0029,0.0046,20,0
27,mlp_out,zu,tier_4,standard_translation,-0.0089,0.0119,20,0
28,residual,zu,tier_4,standard_translation,-0.0297,0.0477,20,0
28,attn_out,zu,tier_4,standard_translation,-0.0006,0.0033,20,0
28,mlp_out,zu,tier_4,standard_translation,-0.0094,0.0064,20,0
29,residual,zu,tier_4,standard_translation,-0.0185,0.0088,20,0
29,attn_out,zu,tier_4,standard_translation,-0.0029,0.0058,20,0
29,mlp_out,zu,tier_4,standard_translation,0.0025,0.0053,20,0
30,residual,zu,tier_4,standard_translation,-0.01,0.0028,20,0
30,attn_out,zu,tier_4,standard_translation,-0.0016,0.0018,20,0
30,mlp_out,zu,tier_4,standard_translation,0.0003,0.0047,20,0
31,residual,zu,tier_4,standard_translation,0.0,0.0,20,0
31,attn_out,zu,tier_4,standard_translation,0.0,0.0,20,0
31,mlp_out,zu,tier_4,standard_translation,0.0,0.0,20,0
0,residual,gd,tier_4,standard_translation,0.2079,0.4571,20,0
0,attn_out,gd,tier_4,standard_translation,0.2114,0.2476,20,0
0,mlp_out,gd,tier_4,standard_translation,0.0398,0.4993,20,0
1,residual,gd,tier_4,standard_translation,0.1429,0.5062,20,0
1,attn_out,gd,tier_4,standard_translation,0.1444,0.1577,20,0
1,mlp_out,gd,tier_4,standard_translation,0.106,0.1388,20,0
2,residual,gd,tier_4,standard_translation,-0.2579,0.4699,20,0
2,attn_out,gd,tier_4,standard_translation,-0.0344,0.057,20,0
2,mlp_out,gd,tier_4,standard_translation,0.0377,0.112,20,0
3,residual,gd,tier_4,standard_translation,-0.7016,0.5995,20,0
3,attn_out,gd,tier_4,standard_translation,-0.0272,0.0477,20,0
3,mlp_out,gd,tier_4,standard_translation,0.0626,0.0926,20,0
4,residual,gd,tier_4,standard_translation,-0.8856,0.5614,20,0
4,attn_out,gd,tier_4,standard_translation,-0.0713,0.0458,20,0
4,mlp_out,gd,tier_4,standard_translation,-0.006,0.1401,20,0
5,residual,gd,tier_4,standard_translation,-1.4014,0.6159,20,0
5,attn_out,gd,tier_4,standard_translation,-0.0228,0.0555,20,0
5,mlp_out,gd,tier_4,standard_translation,0.0241,0.1362,20,0
6,residual,gd,tier_4,standard_translation,-1.6343,0.4269,20,0
6,attn_out,gd,tier_4,standard_translation,0.0387,0.109,20,0
6,mlp_out,gd,tier_4,standard_translation,0.0561,0.0897,20,0
7,residual,gd,tier_4,standard_translation,-2.2809,0.6795,20,0
7,attn_out,gd,tier_4,standard_translation,0.0353,0.0941,20,0
7,mlp_out,gd,tier_4,standard_translation,-0.0116,0.0626,20,0
8,residual,gd,tier_4,standard_translation,-2.3543,0.6619,20,0
8,attn_out,gd,tier_4,standard_translation,0.0382,0.0449,20,0
8,mlp_out,gd,tier_4,standard_translation,-0.1505,0.0811,20,0
9,residual,gd,tier_4,standard_translation,-2.4154,0.682,20,0
9,attn_out,gd,tier_4,standard_translation,-0.0493,0.0628,20,0
9,mlp_out,gd,tier_4,standard_translation,-0.0234,0.13,20,0
10,residual,gd,tier_4,standard_translation,-2.5854,0.668,20,0
10,attn_out,gd,tier_4,standard_translation,0.0148,0.0155,20,0
10,mlp_out,gd,tier_4,standard_translation,-0.019,0.062,20,0
11,residual,gd,tier_4,standard_translation,-2.524,0.7019,20,0
11,attn_out,gd,tier_4,standard_translation,0.0005,0.0309,20,0
11,mlp_out,gd,tier_4,standard_translation,-0.0727,0.0527,20,0
12,residual,gd,tier_4,standard_translation,-1.9875,0.6221,20,0
12,attn_out,gd,tier_4,standard_translation,0.0356,0.0287,20,0
12,mlp_out,gd,tier_4,standard_translation,-0.0994,0.0651,20,0
13,residual,gd,tier_4,standard_translation,-1.6608,0.5182,20,0
13,attn_out,gd,tier_4,standard_translation,0.0076,0.023,20,0
13,mlp_out,gd,tier_4,standard_translation,-0.0952,0.0382,20,0
14,residual,gd,tier_4,standard_translation,-1.2876,0.4977,20,0
14,attn_out,gd,tier_4,standard_translation,0.0253,0.0262,20,0
14,mlp_out,gd,tier_4,standard_translation,-0.0848,0.0389,20,0
15,residual,gd,tier_4,standard_translation,-0.93,0.439,20,0
15,attn_out,gd,tier_4,standard_translation,0.0053,0.0124,20,0
15,mlp_out,gd,tier_4,standard_translation,-0.0381,0.0439,20,0
16,residual,gd,tier_4,standard_translation,-0.888,0.39,20,0
16,attn_out,gd,tier_4,standard_translation,-0.0016,0.0229,20,0
16,mlp_out,gd,tier_4,standard_translation,-0.0592,0.0448,20,0
17,residual,gd,tier_4,standard_translation,-0.2615,0.0873,20,0
17,attn_out,gd,tier_4,standard_translation,0.0018,0.009,20,0
17,mlp_out,gd,tier_4,standard_translation,-0.0086,0.013,20,0
18,residual,gd,tier_4,standard_translation,-0.1447,0.0496,20,0
18,attn_out,gd,tier_4,standard_translation,0.0059,0.0148,20,0
18,mlp_out,gd,tier_4,standard_translation,0.016,0.0074,20,0
19,residual,gd,tier_4,standard_translation,-0.0715,0.0459,20,0
19,attn_out,gd,tier_4,standard_translation,0.0036,0.0062,20,0
19,mlp_out,gd,tier_4,standard_translation,-0.0101,0.011,20,0
20,residual,gd,tier_4,standard_translation,-0.0324,0.0579,20,0
20,attn_out,gd,tier_4,standard_translation,0.0029,0.0059,20,0
20,mlp_out,gd,tier_4,standard_translation,0.0019,0.0064,20,0
21,residual,gd,tier_4,standard_translation,-0.0386,0.0616,20,0
21,attn_out,gd,tier_4,standard_translation,0.0009,0.0037,20,0
21,mlp_out,gd,tier_4,standard_translation,-0.0063,0.0087,20,0
22,residual,gd,tier_4,standard_translation,-0.0329,0.0511,20,0
22,attn_out,gd,tier_4,standard_translation,0.004,0.0055,20,0
22,mlp_out,gd,tier_4,standard_translation,-0.0074,0.0054,20,0
23,residual,gd,tier_4,standard_translation,-0.0324,0.0461,20,0
23,attn_out,gd,tier_4,standard_translation,0.0009,0.0027,20,0
23,mlp_out,gd,tier_4,standard_translation,0.0014,0.009,20,0
24,residual,gd,tier_4,standard_translation,-0.0363,0.0366,20,0
24,attn_out,gd,tier_4,standard_translation,-0.0039,0.0085,20,0
24,mlp_out,gd,tier_4,standard_translation,-0.0048,0.0044,20,0
25,residual,gd,tier_4,standard_translation,-0.0314,0.0358,20,0
25,attn_out,gd,tier_4,standard_translation,0.0007,0.0028,20,0
25,mlp_out,gd,tier_4,standard_translation,0.0024,0.0075,20,0
26,residual,gd,tier_4,standard_translation,-0.0421,0.0406,20,0
26,attn_out,gd,tier_4,standard_translation,-0.0014,0.0014,20,0
26,mlp_out,gd,tier_4,standard_translation,0.0011,0.0113,20,0
27,residual,gd,tier_4,standard_translation,-0.0252,0.0299,20,0
27,attn_out,gd,tier_4,standard_translation,0.0012,0.003,20,0
27,mlp_out,gd,tier_4,standard_translation,0.0024,0.0042,20,0
28,residual,gd,tier_4,standard_translation,-0.0117,0.023,20,0
28,attn_out,gd,tier_4,standard_translation,0.0002,0.0022,20,0
28,mlp_out,gd,tier_4,standard_translation,-0.0038,0.0077,20,0
29,residual,gd,tier_4,standard_translation,-0.0123,0.0065,20,0
29,attn_out,gd,tier_4,standard_translation,-0.0012,0.0026,20,0
29,mlp_out,gd,tier_4,standard_translation,0.003,0.0014,20,0
30,residual,gd,tier_4,standard_translation,-0.0019,0.0033,20,0
30,attn_out,gd,tier_4,standard_translation,0.0007,0.0006,20,0
30,mlp_out,gd,tier_4,standard_translation,0.0006,0.0014,20,0
31,residual,gd,tier_4,standard_translation,0.0,0.0,20,0
31,attn_out,gd,tier_4,standard_translation,0.0,0.0,20,0
31,mlp_out,gd,tier_4,standard_translation,0.0,0.0,20,0
0,residual,gn,tier_4,standard_translation,0.2918,0.399,20,0
0,attn_out,gn,tier_4,standard_translation,-0.0941,0.2162,20,0
0,mlp_out,gn,tier_4,standard_translation,0.4772,0.3369,20,0
1,residual,gn,tier_4,standard_translation,0.0693,0.6085,20,0
1,attn_out,gn,tier_4,standard_translation,0.0344,0.1008,20,0
1,mlp_out,gn,tier_4,standard_translation,0.0955,0.1736,20,0
2,residual,gn,tier_4,standard_translation,-0.1524,0.8148,20,0
2,attn_out,gn,tier_4,standard_translation,0.0062,0.1035,20,0
2,mlp_out,gn,tier_4,standard_translation,-0.0024,0.136,20,0
3,residual,gn,tier_4,standard_translation,-0.4096,1.0309,20,0
3,attn_out,gn,tier_4,standard_translation,-0.0251,0.0629,20,0
3,mlp_out,gn,tier_4,standard_translation,0.0154,0.1662,20,0
4,residual,gn,tier_4,standard_translation,-0.3736,1.0503,20,0
4,attn_out,gn,tier_4,standard_translation,-0.0257,0.147,20,0
4,mlp_out,gn,tier_4,standard_translation,-0.1642,0.1858,20,0
5,residual,gn,tier_4,standard_translation,-1.1845,0.82,20,0
5,attn_out,gn,tier_4,standard_translation,-0.0397,0.128,20,0
5,mlp_out,gn,tier_4,standard_translation,0.0771,0.1982,20,0
6,residual,gn,tier_4,standard_translation,-1.6029,1.0135,20,0
6,attn_out,gn,tier_4,standard_translation,0.0056,0.1112,20,0
6,mlp_out,gn,tier_4,standard_translation,-0.0339,0.2858,20,0
7,residual,gn,tier_4,standard_translation,-2.3515,1.2794,20,0
7,attn_out,gn,tier_4,standard_translation,-0.1557,0.1439,20,0
7,mlp_out,gn,tier_4,standard_translation,0.0494,0.199,20,0
8,residual,gn,tier_4,standard_translation,-2.5043,1.3274,20,0
8,attn_out,gn,tier_4,standard_translation,-0.0039,0.0319,20,0
8,mlp_out,gn,tier_4,standard_translation,-0.096,0.1608,20,0
9,residual,gn,tier_4,standard_translation,-2.3112,1.1683,20,0
9,attn_out,gn,tier_4,standard_translation,-0.1769,0.1728,20,0
9,mlp_out,gn,tier_4,standard_translation,0.0627,0.054,20,0
10,residual,gn,tier_4,standard_translation,-2.2143,1.0386,20,0
10,attn_out,gn,tier_4,standard_translation,-0.1126,0.1231,20,0
10,mlp_out,gn,tier_4,standard_translation,0.0182,0.1555,20,0
11,residual,gn,tier_4,standard_translation,-2.2211,0.9192,20,0
11,attn_out,gn,tier_4,standard_translation,-0.0442,0.0512,20,0
11,mlp_out,gn,tier_4,standard_translation,-0.0315,0.1411,20,0
12,residual,gn,tier_4,standard_translation,-1.819,0.9056,20,0
12,attn_out,gn,tier_4,standard_translation,-0.0132,0.0513,20,0
12,mlp_out,gn,tier_4,standard_translation,-0.0634,0.0608,20,0
13,residual,gn,tier_4,standard_translation,-1.6383,0.8227,20,0
13,attn_out,gn,tier_4,standard_translation,-0.0097,0.0287,20,0
13,mlp_out,gn,tier_4,standard_translation,-0.046,0.1255,20,0
14,residual,gn,tier_4,standard_translation,-1.3639,0.757,20,0
14,attn_out,gn,tier_4,standard_translation,0.0059,0.0232,20,0
14,mlp_out,gn,tier_4,standard_translation,0.0159,0.1602,20,0
15,residual,gn,tier_4,standard_translation,-1.2352,0.6464,20,0
15,attn_out,gn,tier_4,standard_translation,-0.0141,0.0122,20,0
15,mlp_out,gn,tier_4,standard_translation,-0.0364,0.0391,20,0
16,residual,gn,tier_4,standard_translation,-1.1405,0.5631,20,0
16,attn_out,gn,tier_4,standard_translation,0.0046,0.0319,20,0
16,mlp_out,gn,tier_4,standard_translation,-0.0783,0.1452,20,0
17,residual,gn,tier_4,standard_translation,-0.3368,0.2,20,0
17,attn_out,gn,tier_4,standard_translation,0.0048,0.0088,20,0
17,mlp_out,gn,tier_4,standard_translation,-0.0312,0.0291,20,0
18,residual,gn,tier_4,standard_translation,-0.2679,0.1895,20,0
18,attn_out,gn,tier_4,standard_translation,-0.0054,0.0106,20,0
18,mlp_out,gn,tier_4,standard_translation,-0.0158,0.0256,20,0
19,residual,gn,tier_4,standard_translation,-0.1638,0.0961,20,0
19,attn_out,gn,tier_4,standard_translation,0.0024,0.0162,20,0
19,mlp_out,gn,tier_4,standard_translation,-0.0041,0.0121,20,0
20,residual,gn,tier_4,standard_translation,-0.1784,0.1612,20,0
20,attn_out,gn,tier_4,standard_translation,0.0013,0.0138,20,0
20,mlp_out,gn,tier_4,standard_translation,-0.032,0.0537,20,0
21,residual,gn,tier_4,standard_translation,-0.155,0.1344,20,0
21,attn_out,gn,tier_4,standard_translation,0.006,0.0121,20,0
21,mlp_out,gn,tier_4,standard_translation,-0.0204,0.0363,20,0
22,residual,gn,tier_4,standard_translation,-0.1286,0.1302,20,0
22,attn_out,gn,tier_4,standard_translation,-0.002,0.0049,20,0
22,mlp_out,gn,tier_4,standard_translation,-0.0224,0.0267,20,0
23,residual,gn,tier_4,standard_translation,-0.1154,0.0815,20,0
23,attn_out,gn,tier_4,standard_translation,0.0035,0.0097,20,0
23,mlp_out,gn,tier_4,standard_translation,-0.0023,0.013,20,0
24,residual,gn,tier_4,standard_translation,-0.0009,0.1041,20,0
24,attn_out,gn,tier_4,standard_translation,-0.0021,0.0061,20,0
24,mlp_out,gn,tier_4,standard_translation,-0.0011,0.0122,20,0
25,residual,gn,tier_4,standard_translation,-0.0025,0.0757,20,0
25,attn_out,gn,tier_4,standard_translation,-0.0066,0.0028,20,0
25,mlp_out,gn,tier_4,standard_translation,0.0014,0.0029,20,0
26,residual,gn,tier_4,standard_translation,-0.0078,0.0519,20,0
26,attn_out,gn,tier_4,standard_translation,-0.0047,0.0037,20,0
26,mlp_out,gn,tier_4,standard_translation,-0.0074,0.008,20,0
27,residual,gn,tier_4,standard_translation,-0.0112,0.037,20,0
27,attn_out,gn,tier_4,standard_translation,-0.0077,0.007,20,0
27,mlp_out,gn,tier_4,standard_translation,-0.0091,0.0178,20,0
28,residual,gn,tier_4,standard_translation,0.0009,0.0324,20,0
28,attn_out,gn,tier_4,standard_translation,0.0011,0.0037,20,0
28,mlp_out,gn,tier_4,standard_translation,0.0021,0.0027,20,0
29,residual,gn,tier_4,standard_translation,-0.0237,0.0225,20,0
29,attn_out,gn,tier_4,standard_translation,-0.0015,0.0103,20,0
29,mlp_out,gn,tier_4,standard_translation,0.0027,0.0035,20,0
30,residual,gn,tier_4,standard_translation,-0.0019,0.0077,20,0
30,attn_out,gn,tier_4,standard_translation,0.0002,0.0023,20,0
30,mlp_out,gn,tier_4,standard_translation,0.0071,0.0034,20,0
31,residual,gn,tier_4,standard_translation,0.0,0.0,20,0
31,attn_out,gn,tier_4,standard_translation,0.0,0.0,20,0
31,mlp_out,gn,tier_4,standard_translation,0.0,0.0,20,0
0,residual,de,tier_1,transliteration,0.3232,0.5753,20,0
0,attn_out,de,tier_1,transliteration,0.0808,0.1972,20,0
0,mlp_out,de,tier_1,transliteration,0.1299,0.6597,20,0
1,residual,de,tier_1,transliteration,0.2318,0.6965,20,0
1,attn_out,de,tier_1,transliteration,0.0342,0.2042,20,0
1,mlp_out,de,tier_1,transliteration,-0.0562,0.1331,20,0
2,residual,de,tier_1,transliteration,0.0248,0.6455,20,0
2,attn_out,de,tier_1,transliteration,-0.009,0.0927,20,0
2,mlp_out,de,tier_1,transliteration,-0.1196,0.1551,20,0
3,residual,de,tier_1,transliteration,0.028,0.6413,20,0
3,attn_out,de,tier_1,transliteration,-0.1109,0.0478,20,0
3,mlp_out,de,tier_1,transliteration,-0.0755,0.2296,20,0
4,residual,de,tier_1,transliteration,0.0444,0.5984,20,0
4,attn_out,de,tier_1,transliteration,-0.0172,0.0667,20,0
4,mlp_out,de,tier_1,transliteration,-0.0212,0.2414,20,0
5,residual,de,tier_1,transliteration,0.0371,0.525,20,0
5,attn_out,de,tier_1,transliteration,-0.0763,0.1145,20,0
5,mlp_out,de,tier_1,transliteration,-0.049,0.192,20,0
6,residual,de,tier_1,transliteration,0.0192,0.4536,20,0
6,attn_out,de,tier_1,transliteration,0.096,0.1372,20,0
6,mlp_out,de,tier_1,transliteration,-0.1675,0.1018,20,0
7,residual,de,tier_1,transliteration,-0.066,0.4104,20,0
7,attn_out,de,tier_1,transliteration,0.0563,0.1765,20,0
7,mlp_out,de,tier_1,transliteration,-0.0037,0.0646,20,0
8,residual,de,tier_1,transliteration,-0.0765,0.3768,20,0
8,attn_out,de,tier_1,transliteration,-0.0586,0.059,20,0
8,mlp_out,de,tier_1,transliteration,0.0467,0.1359,20,0
9,residual,de,tier_1,transliteration,-0.1297,0.379,20,0
9,attn_out,de,tier_1,transliteration,0.0402,0.0442,20,0
9,mlp_out,de,tier_1,transliteration,0.0443,0.105,20,0
10,residual,de,tier_1,transliteration,-0.1788,0.3571,20,0
10,attn_out,de,tier_1,transliteration,-0.0291,0.1095,20,0
10,mlp_out,de,tier_1,transliteration,-0.0707,0.1358,20,0
11,residual,de,tier_1,transliteration,-0.1978,0.3257,20,0
11,attn_out,de,tier_1,transliteration,0.0868,0.1057,20,0
11,mlp_out,de,tier_1,transliteration,-0.1033,0.045,20,0
12,residual,de,tier_1,transliteration,-0.1361,0.2754,20,0
12,attn_out,de,tier_1,transliteration,-0.0276,0.0237,20,0
12,mlp_out,de,tier_1,transliteration,-0.0487,0.1115,20,0
13,residual,de,tier_1,transliteration,-0.1161,0.2551,20,0
13,attn_out,de,tier_1,transliteration,0.0778,0.0712,20,0
13,mlp_out,de,tier_1,transliteration,0.0129,0.119,20,0
14,residual,de,tier_1,transliteration,-0.1907,0.1633,20,0
14,attn_out,de,tier_1,transliteration,-0.0045,0.067,20,0
14,mlp_out,de,tier_1,transliteration,-0.095,0.0424,20,0
15,residual,de,tier_1,transliteration,-0.174,0.1449,20,0
15,attn_out,de,tier_1,transliteration,0.0624,0.0685,20,0
15,mlp_out,de,tier_1,transliteration,-0.0325,0.117,20,0
16,residual,de,tier_1,transliteration,-0.1391,0.1008,20,0
16,attn_out,de,tier_1,transliteration,-0.0086,0.0342,20,0
16,mlp_out,de,tier_1,transliteration,0.019,0.1352,20,0
17,residual,de,tier_1,transliteration,0.0274,0.1348,20,0
17,attn_out,de,tier_1,transliteration,0.0501,0.0247,20,0
17,mlp_out,de,tier_1,transliteration,-0.003,0.0805,20,0
18,residual,de,tier_1,transliteration,-0.0334,0.0847,20,0
18,attn_out,de,tier_1,transliteration,0.0099,0.0356,20,0
18,mlp_out,de,tier_1,transliteration,-0.0067,0.0411,20,0
19,residual,de,tier_1,transliteration,-0.0111,0.0749,20,0
19,attn_out,de,tier_1,transliteration,-0.0055,0.0146,20,0
19,mlp_out,de,tier_1,transliteration,-0.0206,0.026,20,0
20,residual,de,tier_1,transliteration,0.0117,0.0554,20,0
20,attn_out,de,tier_1,transliteration,0.0387,0.0275,20,0
20,mlp_out,de,tier_1,transliteration,0.0101,0.0191,20,0
21,residual,de,tier_1,transliteration,0.0157,0.0498,20,0
21,attn_out,de,tier_1,transliteration,-0.0004,0.0207,20,0
21,mlp_out,de,tier_1,transliteration,-0.0151,0.0101,20,0
22,residual,de,tier_1,transliteration,0.0193,0.0457,20,0
22,attn_out,de,tier_1,transliteration,0.0135,0.0052,20,0
22,mlp_out,de,tier_1,transliteration,-0.0498,0.0303,20,0
23,residual,de,tier_1,transliteration,0.0238,0.0443,20,0
23,attn_out,de,tier_1,transliteration,0.0015,0.0182,20,0
23,mlp_out,de,tier_1,transliteration,-0.0099,0.0199,20,0
24,residual,de,tier_1,transliteration,0.0215,0.0306,20,0
24,attn_out,de,tier_1,transliteration,0.0204,0.0291,20,0
24,mlp_out,de,tier_1,transliteration,-0.029,0.0137,20,0
25,residual,de,tier_1,transliteration,0.0214,0.035,20,0
25,attn_out,de,tier_1,transliteration,-0.0032,0.0151,20,0
25,mlp_out,de,tier_1,transliteration,0.0036,0.0313,20,0
26,residual,de,tier_1,transliteration,0.0116,0.025,20,0
26,attn_out,de,tier_1,transliteration,0.0119,0.0126,20,0
26,mlp_out,de,tier_1,transliteration,0.0282,0.0292,20,0
27,residual,de,tier_1,transliteration,0.0045,0.0189,20,0
27,attn_out,de,tier_1,transliteration,0.0368,0.0083,20,0
27,mlp_out,de,tier_1,transliteration,-0.0095,0.011,20,0
28,residual,de,tier_1,transliteration,0.0125,0.0187,20,0
28,attn_out,de,tier_1,transliteration,-0.0068,0.0157,20,0
28,mlp_out,de,tier_1,transliteration,-0.0045,0.0281,20,0
29,residual,de,tier_1,transliteration,0.0285,0.0241,20,0
29,attn_out,de,tier_1,transliteration,0.0033,0.0276,20,0
29,mlp_out,de,tier_1,transliteration,-0.0322,0.0394,20,0
30,residual,de,tier_1,transliteration,0.0255,0.0303,20,0
30,attn_out,de,tier_1,transliteration,-0.0084,0.0055,20,0
