language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
ru,30,unknown,0.0,0.0,1.0,384,384
ru,30,all,0.0,0.0,1.0,384,384
ru,31,unknown,0.0,0.0,1.0,384,384
ru,31,all,0.0,0.0,1.0,384,384
ko,0,unknown,0.0,0.0,1.0,384,384
ko,0,all,0.0,0.0,1.0,384,384
ko,1,unknown,0.0,0.0,1.0,384,384
ko,1,all,0.0,0.0,1.0,384,384
ko,2,unknown,0.0,0.0,1.0,384,384
ko,2,all,0.0,0.0,1.0,384,384
ko,3,unknown,0.0,0.0,1.0,384,384
ko,3,all,0.0,0.0,1.0,384,384
ko,4,unknown,0.0,0.0,1.0,384,384
ko,4,all,0.0,0.0,1.0,384,384
ko,5,unknown,0.0,0.0,1.0,384,384
ko,5,all,0.0,0.0,1.0,384,384
ko,6,unknown,0.0,0.0,1.0,384,384
ko,6,all,0.0,0.0,1.0,384,384
ko,7,unknown,0.0,0.0,1.0,384,384
ko,7,all,0.0,0.0,1.0,384,384
ko,8,unknown,0.0,0.0,1.0,384,384
ko,8,all,0.0,0.0,1.0,384,384
ko,9,unknown,0.0,0.0,1.0,384,384
ko,9,all,0.0,0.0,1.0,384,384
ko,10,unknown,0.0,0.0,1.0,384,384
ko,10,all,0.0,0.0,1.0,384,384
ko,11,unknown,0.0,0.0,1.0,384,384
ko,11,all,0.0,0.0,1.0,384,384
ko,12,unknown,0.0,0.0,1.0,384,384
ko,12,all,0.0,0.0,1.0,384,384
ko,13,unknown,0.0,0.0,1.0,384,384
ko,13,all,0.0,0.0,1.0,384,384
ko,14,unknown,0.0,0.0,1.0,384,384
ko,14,all,0.0,0.0,1.0,384,384
ko,15,unknown,0.0,0.0,1.0,384,384
ko,15,all,0.0,0.0,1.0,384,384
ko,16,unknown,0.0,0.0,1.0,384,384
ko,16,all,0.0,0.0,1.0,384,384
ko,17,unknown,0.0,0.0,1.0,384,384
ko,17,all,0.0,0.0,1.0,384,384
ko,18,unknown,0.0,0.0,1.0,384,384
ko,18,all,0.0,0.0,1.0,384,384
ko,19,unknown,0.0,0.0,1.0,384,384
ko,19,all,0.0,0.0,1.0,384,384
ko,20,unknown,0.0,0.0,1.0,384,384
ko,20,all,0.0,0.0,1.0,384,384
ko,21,unknown,0.0,0.0,1.0,384,384
ko,21,all,0.0,0.0,1.0,384,384
ko,22,unknown,0.0,0.0,1.0,384,384
ko,22,all,0.0,0.0,1.0,384,384
ko,23,unknown,0.0,0.0,1.0,384,384
ko,23,all,0.0,0.0,1.0,384,384
ko,24,unknown,0.0,0.0,1.0,384,384
ko,24,all,0.0,0.0,1.0,384,384
ko,25,unknown,0.0,0.0,1.0,384,384
ko,25,all,0.0,0.0,1.0,384,384
ko,26,unknown,0.0,0.0,1.0,384,384
ko,26,all,0.0,0.0,1.0,384,384
ko,27,unknown,0.0,0.0,1.0,384,384
ko,27,all,0.0,0.0,1.0,384,384
ko,28,unknown,0.0,0.0,1.0,384,384
ko,28,all,0.0,0.0,1.0,384,384
ko,29,unknown,0.0,0.0,1.0,384,384
ko,29,all,0.0,0.0,1.0,384,384
ko,30,unknown,0.0,0.0,1.0,384,384
ko,30,all,0.0,0.0,1.0,384,384
ko,31,unknown,0.0,0.0,1.0,384,384
ko,31,all,0.0,0.0,1.0,384,384
ja,0,unknown,0.0,0.0,1.0,384,384
ja,0,all,0.0,0.0,1.0,384,384
