language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
ar,28,unknown,0.9466344113402938,0.9898802496205094,0.1,384,384
ar,28,all,0.9466344113402938,0.9898802496205094,0.1,384,384
ar,29,unknown,0.9427213309566251,0.991398212177433,10.0,384,384
ar,29,all,0.9427213309566251,0.991398212177433,10.0,384,384
ar,30,unknown,0.9453357100415924,0.9907235621521335,10.0,384,384
ar,30,all,0.9453357100415924,0.9907235621521335,10.0,384,384
ar,31,unknown,0.9518377047788812,0.9907235621521336,0.1,384,384
ar,31,all,0.9518377047788812,0.9907235621521336,0.1,384,384
ru,0,unknown,0.8867328749681691,0.9485579355709225,10.0,384,384
ru,0,all,0.8867328749681691,0.9485579355709225,10.0,384,384
ru,1,unknown,0.8815041167982344,0.9475459605329736,10.0,384,384
ru,1,all,0.8815041167982344,0.9475459605329736,10.0,384,384
ru,2,unknown,0.8893302775655716,0.9544611232922922,1.0,384,384
ru,2,all,0.8893302775655716,0.9544611232922922,1.0,384,384
ru,3,unknown,0.9076139546727783,0.9709900489121268,0.1,384,384
ru,3,all,0.9076139546727783,0.9709900489121268,0.1,384,384
ru,4,unknown,0.9271114506408624,0.9731826614943498,1.0,384,384
ru,4,all,0.9271114506408624,0.9731826614943498,1.0,384,384
ru,5,unknown,0.9362278244631186,0.9826277618485411,1.0,384,384
ru,5,all,0.9362278244631186,0.9826277618485411,1.0,384,384
ru,6,unknown,0.9479416008827772,0.9883622870635858,1.0,384,384
ru,6,all,0.9479416008827772,0.9883622870635858,1.0,384,384
ru,7,unknown,0.9440030557677617,0.9939281497723056,1.0,384,384
ru,7,all,0.9440030557677617,0.9939281497723056,1.0,384,384
ru,8,unknown,0.9596299125710891,0.9998313374936751,1.0,384,384
